Data for LITTLE VALLEY, NY

Date, MaxTemperature, MinTemperature, Precipitation, Snowfall, SnowDepth
2011-01-06, 23, 5, M, M, 8
2011-01-07, 25, 7, 0.44, 5.0, 11
2011-01-08, 20, 5, M, M, 11
2011-01-09, 20, M, 0.11, 1.5, 12
2011-01-10, 19, 14, M, M, 12
2011-01-11, 24, 9, M, M, 11
2011-01-12, 26, 16, 0.42, 5.0, 15
2011-01-13, 18, 10, 0.20, 2.5, 16
2011-01-14, 18, 10, 0.11, 2.0, 17
2011-01-15, 24, 2, 0.11, 1.5, 16
2011-01-16, 27, 14, 0.42, 4.5, 21
2011-01-17, 19, -4, M, M, 21
2011-01-18, 30, M, M, M, 20
2011-01-19, 42, 28, 0.04, M, 19
2011-01-20, 28, 16, 0.21, 3.0, 21
2011-01-21, 18, 16, M, 3.2, 23
2011-01-22, 17, -6, 0.32, 4.0, 25
2011-01-23, 14, 1, 0.53, 6.0, 30
2011-01-24, 7, -21, M, M, 30
2011-01-25, 28, -20, M, M, 29
2011-01-26, 29, 23, M, M, 28
2011-01-27, 32, 22, M, T, 27
2011-01-28, 27, 20, M, M, 26
2011-01-29, 25, 20, M, M, 26
2011-01-30, 26, 19, 0.15, 2.0, 27
2011-01-31, 22, -6, M, M, 27
2011-02-01, 21, -8, 0.28, 3.0, 28
2011-02-02, 36, 17, 0.01, 2.5, 29
2011-02-03, 37, 5, 0.38, 4.0, 32
2011-02-04, 37, 2, M, M, 31
2011-02-05, 31, 13, M, M, 29
2011-02-06, 32, M, 0.28, 2.5, 30
2011-02-07, 31, M, M, M, 29
2011-02-08, 33, 11, 0.31, 3.5, 32
2011-02-09, 13, 1, M, M, 32
2011-02-10, 23, 4, M, T, 31
2011-02-11, 14, -0, M, M, 31
2011-02-12, 27, 4, M, M, 29
2011-02-13, 37, 14, 0.33, 4.0, 31
2011-02-14, 46, M, M, M, 26
2011-02-15, 43, 4, M, M, 25
2011-02-16, 37, 6, M, M, 21
2011-02-17, 46, 35, M, M, 18
2011-02-18, 57, M, M, M, 13
2011-02-19, M, 17, M, M, 11
2011-02-20, 21, 11, 1.14, 12.0, 20
2011-02-21, 18, 10, 0.18, 2.0, 21
2011-02-22, 14, -3, M, M, 20
2011-02-23, 35, -4, M, M, 20
2011-02-24, 41, M, M, M, 17
2011-02-25, 38, 23, 0.19, 2.0, 19
2011-02-26, M, 10, 0.77, 8.0, 24
2011-02-27, 32, M, 0.18, 2.0, 25
2011-02-28, 48, M, 0.47, M, 20
2011-03-01, 52, 15, M, M, 18
2011-03-02, 37, 20, M, M, 13
2011-03-03, 33, -1, M, M, 13
2011-03-04, 30, M, M, M, 13
2011-03-05, 41, 26, 0.02, M, 10
2011-03-06, 49, 25, 0.61, 1.0, 8
2011-03-07, M, 14, 0.14, 1.5, 9
2011-03-08, 40, 11, M, M, 8
2011-03-09, 44, M, M, M, 7
2011-03-10, 40, 33, 0.51, M, 4
2011-03-11, 47, 29, 0.56, M, 2
2011-03-12, 33, 27, 0.76, 2.5, 4
2011-03-13, 40, M, M, M, 3
2011-03-14, 32, 26, M, M, 2
2011-03-15, 36, 18, M, M, 2
2011-03-16, 40, M, M, M, 1
2011-03-17, 46, 26, M, M, M
2011-03-18, 59, 30, M, M, M
2011-03-19, 56, 29, M, M, M
2011-03-20, 42, 26, M, M, M
2011-03-21, 51, M, 0.10, M, M
2011-03-22, 49, 33, 0.02, M, M
2011-03-23, 36, 29, 0.57, 6.0, 6
2011-03-24, 31, 23, M, M, 6
2011-03-25, 28, 13, M, T, 6
2011-03-26, 26, 2, M, T, 5
2011-03-27, 27, 9, M, M, 3
2011-03-28, 26, 7, M, M, 3
2011-03-29, 30, 6, M, M, 2
2011-03-30, 36, 14, M, M, 1
2011-03-31, 44, 16, 0.11, 1.0, 1
2011-04-01, 36, 30, 0.01, M, 1
2011-04-02, 40, 23, M, M, M
2011-04-03, 45, M, M, M, M
2011-04-04, 46, M, 0.23, M, M
2011-04-05, 61, 32, 0.08, M, M
2011-04-06, 33, 26, 0.18, M, M
2011-04-07, 49, 26, 0.47, 3.0, 3
2011-04-08, 51, 33, M, M, M
2011-04-09, 46, 34, 0.01, M, M
2011-04-10, 56, 33, M, M, M
2011-04-11, 75, M, M, M, M
2011-04-12, 73, 39, 0.08, M, M
2011-04-13, 55, 37, 0.50, M, M
2011-04-14, 45, 31, 0.10, M, M
2011-04-15, 54, 31, M, M, M
2011-04-16, 58, 32, M, M, M
2011-04-17, 49, 33, 0.33, M, M
2011-04-18, 42, 31, M, M, M
2011-04-19, 42, 31, 0.10, M, M
2011-04-20, 59, 34, 0.31, M, M
2011-04-21, 63, 33, 0.12, M, M
2011-04-22, 40, 26, M, M, M
2011-04-23, 51, 33, 0.48, M, M
2011-04-24, 70, M, 0.13, M, M
2011-04-25, 69, 44, 0.14, M, M
2011-04-26, 56, 46, 0.20, M, M
2011-04-27, 79, 49, 0.13, M, M
2011-04-28, 78, 54, 0.61, M, M
2011-04-29, 65, 39, 0.10, M, M
2011-04-30, 43, 34, 0.07, M, M
2011-05-01, 65, M, M, M, M
2011-05-02, M, 51, 0.07, M, M
2011-05-03, 60, 43, 0.56, M, M
2011-05-04, 50, 37, 0.55, M, M
2011-05-05, 44, 32, M, M, M
2011-05-06, 55, 31, M, M, M
2011-05-07, 58, M, 0.01, M, M
2011-05-08, 62, 33, 0.02, M, M
2011-05-09, 62, 34, M, M, M
2011-05-10, 64, 35, M, M, M
2011-05-11, 72, 37, M, M, M
2011-05-12, 78, 45, M, M, M
2011-05-13, 78, 49, M, M, M
2011-05-14, 82, 49, 0.20, M, M
2011-05-15, 70, 47, 0.45, M, M
2011-05-16, 64, 41, 0.78, M, M
2011-05-17, 49, 42, M, M, M
2011-05-18, 58, 44, 0.61, M, M
2011-05-19, 68, 49, 0.70, M, M
2011-05-20, 65, 50, 0.65, M, M
2011-05-21, 75, 49, 0.02, M, M
2011-05-22, 74, 53, M, M, M
2011-05-23, 76, M, M, M, M
2011-05-24, 74, 60, 0.68, M, M
2011-05-25, 71, 48, M, M, M
2011-05-26, 78, 52, 0.35, M, M
2011-05-27, 75, 60, 0.15, M, M
2011-05-28, 78, 57, 0.27, M, M
2011-05-29, 82, 60, 0.35, M, M
2011-05-30, 83, 59, M, M, M
2011-05-31, 85, 62, M, M, M
2011-06-01, 87, 62, M, M, M
2011-06-02, 80, 50, M, M, M
2011-06-03, 60, 38, M, M, M
2011-06-04, 67, 41, M, M, M
2011-06-05, 70, M, 0.18, M, M
2011-06-06, 74, 48, M, M, M
2011-06-07, 80, 51, M, M, M
2011-06-08, 82, 56, 0.11, M, M
2011-06-09, 89, 63, M, M, M
2011-06-10, 83, 56, M, M, M
2011-06-11, 79, 57, 0.01, M, M
2011-06-12, 78, 65, 0.41, M, M
2011-06-13, 69, 52, M, M, M
2011-06-14, 69, 52, 0.08, M, M
2011-06-15, 59, 40, 0.01, M, M
2011-06-16, 77, 43, M, M, M
2011-06-17, 70, 53, 0.15, M, M
2011-06-18, 73, 51, M, M, M
2011-06-19, 76, 53, M, M, M
2011-06-20, 78, 58, M, M, M
2011-06-21, 80, 59, M, M, M
2011-06-22, 81, 65, 0.19, M, M
2011-06-23, 81, 63, 0.30, M, M
2011-06-24, M, M, M, M, M
2011-06-25, M, M, M, M, M
2011-06-26, M, M, M, M, M
2011-06-27, M, M, M, M, M
2011-06-28, 79, 65, M, M, M
2011-06-29, 78, 58, 0.01, M, M
2011-06-30, 63, 47, M, M, M
2011-07-01, 74, 44, M, M, M
2011-07-02, 74, M, M, M, M
2011-07-03, 82, M, 0.03, M, M
2011-07-04, 82, 60, M, M, M
2011-07-05, 81, 47, M, M, M
2011-07-06, 80, 51, M, M, M
2011-07-07, 84, 58, M, M, M
2011-07-08, 79, 57, M, M, M
2011-07-09, 79, 52, 0.01, M, M
2011-07-10, 81, 53, M, M, M
2011-07-11, 84, 58, M, M, M
2011-07-12, 86, 60, M, M, M
2011-07-13, 83, 64, M, M, M
2011-07-14, 75, 48, M, M, M
2011-07-15, 79, 48, M, M, M
2011-07-16, 85, 51, M, M, M
2011-07-17, 87, 52, M, M, M
2011-07-18, 88, 60, M, M, M
2011-07-19, 88, 68, M, M, M
2011-07-20, 88, 61, M, M, M
2011-07-21, 91, 62, M, M, M
2011-07-22, 94, 71, M, M, M
2011-07-23, 95, 70, M, M, M
2011-07-24, 82, 69, 0.24, M, M
2011-07-25, 84, 66, M, M, M
2011-07-26, 83, 66, 0.28, M, M
2011-07-27, 82, 51, M, M, M
2011-07-28, 77, 57, M, M, M
2011-07-29, 80, M, 2.17, M, M
2011-07-30, 80, 59, 0.02, M, M
2011-07-31, 82, 59, M, M, M
2011-08-01, 82, 62, M, M, M
2011-08-02, 84, 53, M, M, M
2011-08-03, 82, 53, 0.01, M, M
2011-08-04, 82, 63, 0.48, M, M
2011-08-05, M, M, M, M, M
2011-08-06, M, M, M, M, M
2011-08-07, M, M, M, M, M
2011-08-08, M, M, M, M, M
2011-08-09, M, M, M, M, M
2011-08-10, M, M, M, M, M
2011-08-11, M, M, M, M, M
2011-08-12, 80, 49, M, M, M
2011-08-13, 82, M, M, M, M
2011-08-14, 78, 58, M, M, M
2011-08-15, 75, 60, 0.49, M, M
2011-08-16, 75, 57, T, M, M
2011-08-17, 77, 50, M, M, M
2011-08-18, 81, M, M, M, M
2011-08-19, 81, M, 0.46, M, M
2011-08-20, 85, 58, M, M, M
2011-08-21, 80, 61, 0.48, M, M
2011-08-22, 70, 53, 0.51, M, M
2011-08-23, 77, 49, M, M, M
2011-08-24, 75, M, M, M, M
2011-08-25, 77, 63, 0.87, M, M
2011-08-26, 77, 60, M, M, M
2011-08-27, 80, M, M, M, M
2011-08-28, 75, 53, M, M, M
2011-08-29, 72, 41, M, M, M
2011-08-30, 78, 41, M, M, M
2011-08-31, 80, M, M, M, M
2011-09-01, 80, M, 0.25, M, M
2011-09-02, 80, 63, 0.00, M, M
2011-09-03, 87, 64, 0.00, M, M
2011-09-04, 88, 64, T, M, M
2011-09-05, 77, 58, 0.57, M, M
2011-09-06, 65, 51, 0.27, M, M
2011-09-07, 64, 52, 0.20, M, M
2011-09-08, 68, M, 0.00, M, M
2011-09-09, 75, 61, 0.02, M, M
2011-09-10, 78, 58, 0.02, M, M
2011-09-11, 78, 55, 0.02, M, M
2011-09-12, 76, 57, 0.01, M, M
2011-09-13, 77, M, 0.00, M, M
2011-09-14, 79, 60, 0.01, M, M
2011-09-15, 76, 46, 0.38, M, M
2011-09-16, 55, 40, 0.01, M, M
2011-09-17, 59, 36, 0.00, M, M
2011-09-18, 60, 38, 0.00, M, M
2011-09-19, 68, 44, 0.00, M, M
2011-09-20, 63, M, 0.27, M, M
2011-09-21, 68, 48, 0.02, M, M
2011-09-22, 73, M, 0.71, M, M
2011-09-23, 73, 57, 0.00, M, M
2011-09-24, 73, 57, 0.27, M, M
2011-09-25, 74, 56, 0.00, M, M
2011-09-26, 79, M, 0.00, M, M
2011-09-27, 79, M, T, M, M
2011-09-28, 77, 55, 0.95, M, M
2011-09-29, 64, 56, 0.01, M, M
2011-09-30, 65, 54, 0.01, M, M
2011-10-01, 65, 43, 0.02, M, M
2011-10-02, 58, 38, 0.57, M, M
2011-10-03, 45, M, 0.65, M, M
2011-10-04, 56, 46, 0.01, M, M
2011-10-05, 65, 43, 0.02, M, M
2011-10-06, 66, 31, M, M, M
2011-10-07, 68, 31, M, M, M
2011-10-08, 71, M, M, M, M
2011-10-09, 80, 45, M, M, M
2011-10-10, 79, 45, M, M, M
2011-10-11, 79, 45, M, M, M
2011-10-12, 69, M, M, M, M
2011-10-13, 62, 54, 0.71, M, M
2011-10-14, 68, M, 0.02, M, M
2011-10-15, 62, 44, 1.00, M, M
2011-10-16, 49, 41, 0.88, M, M
2011-10-17, 50, 41, 0.45, M, M
2011-10-18, 59, 38, M, M, M
2011-10-19, 55, 40, 0.36, M, M
2011-10-20, 57, 44, 0.78, M, M
2011-10-21, 53, 40, 0.30, M, M
2011-10-22, M, M, M, M, M
2011-10-23, M, M, M, M, M
2011-10-24, M, M, M, M, M
2011-10-25, 58, 35, 0.21, M, M
2011-10-26, 51, M, 0.24, M, M
2011-10-27, 52, 36, 0.56, M, M
2011-10-28, 37, 24, 0.08, 1.0, 1
2011-10-29, 37, M, M, M, M
2011-10-30, 39, 21, 0.02, M, M
2011-10-31, 48, M, M, M, M
2011-11-01, 48, 29, 0.23, M, M
2011-11-02, 60, 29, M, M, M
2011-11-03, 62, M, M, M, M
2011-11-04, 62, 34, M, M, M
2011-11-05, 50, 21, M, M, M
2011-11-06, 55, M, M, M, M
2011-11-07, 62, M, M, M, M
2011-11-08, 57, M, M, M, M
2011-11-09, 67, 31, M, M, M
2011-11-10, 68, M, M, M, M
2011-11-11, 42, 29, 1.20, 2.0, 2
2011-11-12, 42, 31, M, M, 1
2011-11-13, 51, M, M, M, M
2011-11-14, 65, M, M, M, M
2011-11-15, 60, 48, 2.53, M, M
2011-11-16, 57, 47, 0.01, M, M
2011-11-17, 49, 30, M, M, M
2011-11-18, 34, 26, 0.46, 5.0, 5
2011-11-19, 46, M, M, M, 1
2011-11-20, M, M, 0.01, M, M
2011-11-21, 61, 32, M, M, M
2011-11-22, 44, 23, M, M, M
2011-11-23, 45, M, 2.82, M, M
2011-11-24, 47, 30, M, M, M
2011-11-25, 52, 32, M, M, M
2011-11-26, 57, M, M, M, M
2011-11-27, 60, M, M, M, M
2011-11-28, 55, 42, 2.86, M, M
2011-11-29, 57, M, 0.22, M, M
2011-11-30, 59, 35, 0.27, M, M
2011-12-01, 37, 24, M, M, M
2011-12-02, 41, M, M, M, M
2011-12-03, 44, 18, M, M, M
2011-12-04, 50, M, M, M, M
2011-12-05, 59, M, 0.02, M, M
2011-12-06, 45, 37, 0.48, M, M
2011-12-07, 42, 33, 0.18, M, M
2011-12-08, 38, 29, M, M, M
2011-12-09, 36, 28, T, M, M
2011-12-10, 36, 19, 0.88, 1.0, 1
2011-12-11, 30, 12, M, M, 1
2011-12-12, 32, 14, M, M, M
2011-12-13, 39, 15, M, M, M
2011-12-14, 47, M, M, M, M
2011-12-15, 49, M, 0.40, M, M
2011-12-16, 60, 31, 0.34, M, M
2011-12-17, 35, 21, M, T, M
2011-12-18, 30, 15, 0.12, 1.0, 1
2011-12-19, 33, M, 0.24, M, M
2011-12-20, 35, 28, M, M, M
2011-12-21, 44, M, 0.23, M, M
2011-12-22, 55, 39, 0.71, M, M
2011-12-23, 44, 30, 0.49, 0.5, 1
2011-12-24, 38, 21, M, M, 1
2011-12-25, 38, M, M, M, 1
2011-12-26, 41, M, 0.37, 1.0, 1
2011-12-27, 37, 28, M, M, 1
2011-12-28, 31, 24, 0.69, 2.0, 3
2011-12-29, 28, 12, 1.08, 2.5, 6
2011-12-30, 34, M, 0.04, 1.0, 5
2011-12-31, 44, M, 0.03, M, M
2012-01-01, 40, 35, 0.04, M, M
2012-01-02, 45, 25, 1.55, 6.0, 6
2012-01-03, M, 10, 0.53, 6.0, 12
2012-01-04, 17, -10, M, M, 12
2012-01-05, M, M, M, M, 11
2012-01-06, 35, 27, M, M, 9
2012-01-07, M, M, M, M, M
2012-01-08, M, M, M, M, M
2012-01-09, 31, 16, M, M, 2
2012-01-10, 40, M, M, M, 1
2012-01-11, 41, 19, M, M, M
2012-01-12, 40, M, 0.72, M, M
2012-01-13, 41, 16, 0.31, 3.0, 3
2012-01-14, 22, 15, 0.12, 9.0, 12
2012-01-15, 21, -12, 0.01, 2.0, 14
2012-01-16, 24, M, M, M, 14
2012-01-17, 42, M, 0.03, M, 4
2012-01-18, 51, 19, 0.68, 1.5, 2
2012-01-19, M, 10, 0.01, 0.5, 2
2012-01-20, 20, 11, 0.03, 2.0, 6
2012-01-21, 23, M, 0.01, 1.5, 6
2012-01-22, 22, 11, M, M, 5
2012-01-23, 31, M, M, M, 4
2012-01-24, 43, 32, 0.02, M, M
2012-01-25, 33, 24, M, M, M
2012-01-26, 35, 27, M, M, M
2012-01-27, 41, M, 0.22, M, M
2012-01-28, 40, 29, 0.08, M, T
2012-01-29, 36, 24, 0.07, 2.0, 2
2012-01-30, 30, 19, 0.09, 5.0, 7
2012-01-31, M, M, M, M, 6
2012-02-01, 53, 39, 0.02, 0.0, 0
2012-02-02, 54, 29, 0.01, 0.0, 0
2012-02-03, 39, 26, 0.00, 0.0, 0
2012-02-04, 34, 27, 0.00, 0.0, 0
2012-02-05, 38, 24, 0.00, 0.0, 0
2012-02-06, 34, 24, 0.00, 0.0, 0
2012-02-07, 37, 28, 0.00, 0.0, 0
2012-02-08, 34, 18, 0.00, 0.0, 0
2012-02-09, 33, 18, 0.00, 0.0, 0
2012-02-10, 40, 20, 0.00, 0.0, M
2012-02-11, 34, 23, T, T, T
2012-02-12, 24, 9, 0.08, 5.0, 5
2012-02-13, 26, 15, 0.02, 1.0, 6
2012-02-14, 34, 18, 0.00, 0.0, 3
2012-02-15, 34, 26, 0.00, 0.0, 2
2012-02-16, 35, 30, 0.00, 0.0, 2
2012-02-17, 39, 28, 0.00, 0.0, M
2012-02-18, 37, 26, 0.00, 0.0, T
2012-02-19, 33, 25, 0.01, 0.5, 1
2012-02-20, 30, 25, 0.00, 0.0, 1
2012-02-21, 35, 25, 0.00, 0.0, M
2012-02-22, 34, 29, 0.01, 1.0, 1
2012-02-23, 37, 29, 0.03, 1.0, 1
2012-02-24, 41, 30, 0.03, 1.0, 1
2012-02-25, 35, 24, 0.13, 4.5, 5
2012-02-26, 34, 23, 0.03, 1.5, 6
2012-02-27, 35, 23, 0.00, 0.0, 5
2012-02-28, 42, 23, 0.00, 0.0, 2
2012-02-29, 41, 26, 0.00, 0.0, M
2012-03-01, 39, 33, 0.01, 0.0, 0
2012-03-02, 40, 31, 0.00, 0.0, 0
2012-03-03, 34, 32, 0.01, 0.0, 0
2012-03-04, 34, 26, 0.01, 0.5, 1
2012-03-05, 28, 7, 0.02, 1.0, 2
2012-03-06, 28, 13, 0.00, 0.0, 1
2012-03-07, 48, 19, 0.00, 0.0, M
2012-03-08, 62, 48, 0.00, 0.0, M
2012-03-09, 54, 24, 0.01, 0.5, 1
2012-03-10, 33, 14, 0.01, 0.5, 1
2012-03-11, 39, 17, 0.00, 0.0, M
2012-03-12, 62, 18, 0.00, 0.0, M
2012-03-13, 64, 30, 0.00, 0.0, 0
2012-03-14, 60, 29, 0.00, 0.0, 0
2012-03-15, 64, 29, 0.00, 0.0, 0
2012-03-16, 69, 36, 0.03, 0.0, 0
2012-03-17, 72, 51, 0.00, 0.0, 0
2012-03-18, 76, 50, 0.00, 0.0, 0
2012-03-19, 76, 45, 1.12, 0.0, 0
2012-03-20, 64, 42, 0.00, 0.0, 0
2012-03-21, 72, 43, 0.00, 0.0, 0
2012-03-22, 78, 43, 0.00, 0.0, 0
2012-03-23, 78, 45, 0.00, 0.0, 0
2012-03-24, 78, 46, 0.00, 0.0, 0
2012-03-25, 62, 48, 0.83, 0.0, 0
2012-03-26, 55, 31, 0.04, 0.0, 0
2012-03-27, 35, 16, 0.00, 0.0, 0
2012-03-28, 53, 16, 0.00, 0.0, 0
2012-03-29, 68, 35, 0.03, 0.0, 0
2012-03-30, 37, 27, 0.00, 0.0, 0
2012-03-31, 51, 27, 0.28, 0.0, 0
2012-04-01, 46, 36, 0.00, 0.0, 0
2012-04-02, 45, 32, 0.09, 0.0, 0
2012-04-03, 48, 22, 0.00, 0.0, 0
2012-04-04, 54, 23, 0.00, 0.0, 0
2012-04-05, 55, 26, 0.00, 0.0, 0
2012-04-06, 45, 23, 0.00, 0.0, 0
2012-04-07, 53, 24, 0.00, 0.0, 0
2012-04-08, 55, 25, 0.00, 0.0, 0
2012-04-09, 60, 28, T, 0.0, 0
2012-04-10, 48, 36, 0.00, 0.0, 0
2012-04-11, 44, 31, 0.01, 0.5, 1
2012-04-12, 46, 27, 0.02, 0.0, M
2012-04-13, 47, 23, 0.00, 0.0, 0
2012-04-14, 50, 24, 0.00, 0.0, 0
2012-04-15, 54, 36, 0.01, 0.0, 0
2012-04-16, 65, 54, 0.10, 0.0, 0
2012-04-17, 79, 37, 0.00, 0.0, 0
2012-04-18, 57, 28, 0.00, 0.0, 0
2012-04-19, M, M, M, M, M
2012-04-20, M, M, M, M, M
2012-04-21, M, M, M, M, M
2012-04-22, 43, 38, 0.00, 0.0, 0
2012-04-23, 42, 32, 0.12, T, 0
2012-04-24, 33, 31, 0.18, 10.5, 11
2012-04-25, 41, 30, 0.12, 0.0, 6
2012-04-26, 53, 30, 0.00, 0.0, 1
2012-04-27, 54, 20, 0.13, 0.0, M
2012-04-28, 43, 24, 0.00, 0.0, 0
2012-04-29, 53, 24, 0.00, 0.0, 0
2012-04-30, 56, 25, 0.00, 0.0, 0
2012-05-01, 59, 27, 0.20, 0.0, 0
2012-05-02, 61, 48, 0.03, 0.0, 0
2012-05-03, 74, 48, 0.01, 0.0, 0
2012-05-04, 82, 53, 0.14, 0.0, 0
2012-05-05, 62, 57, 0.00, 0.0, 0
2012-05-06, 70, 40, 0.00, 0.0, 0
2012-05-07, 75, 45, 0.00, 0.0, 0
2012-05-08, 65, 53, 0.10, 0.0, 0
2012-05-09, 62, 52, 0.18, 0.0, 0
2012-05-10, 65, 42, 0.02, 0.0, 0
2012-05-11, 60, 36, 0.01, 0.0, 0
2012-05-12, 70, 37, 0.00, 0.0, 0
2012-05-13, 75, 43, 0.00, 0.0, 0
2012-05-14, 78, 49, 0.00, 0.0, 0
2012-05-15, 72, 49, 0.00, 0.0, 0
2012-05-16, 70, 46, 0.00, 0.0, 0
2012-05-17, 62, 32, 0.00, 0.0, 0
2012-05-18, 70, 32, 0.00, 0.0, 0
2012-05-19, 75, 37, 0.00, 0.0, 0
2012-05-20, 85, 51, 0.00, 0.0, 0
2012-05-21, 87, 51, 0.00, 0.0, 0
2012-05-22, 75, 53, 0.23, 0.0, 0
2012-05-23, 76, 55, 0.00, 0.0, 0
2012-05-24, 79, 55, 0.00, 0.0, 0
2012-05-25, 79, 58, 0.00, 0.0, 0
2012-05-26, 87, 65, 0.02, 0.0, 0
2012-05-27, 87, 58, 0.00, 0.0, 0
2012-05-28, 85, 58, 0.00, 0.0, 0
2012-05-29, 90, 62, 0.00, 0.0, 0
2012-05-30, 83, 62, 0.83, 0.0, 0
2012-05-31, 74, 49, 0.00, 0.0, 0
2012-06-01, 70, 49, 0.00, M, M
2012-06-02, 68, 50, 1.13, M, M
2012-06-03, 63, 50, 0.34, M, M
2012-06-04, 57, 51, 0.92, M, M
2012-06-05, 55, 51, 0.02, M, M
2012-06-06, 63, 40, 0.00, M, M
2012-06-07, 70, 40, 0.01, M, M
2012-06-08, 74, 44, 0.00, M, M
2012-06-09, 76, 44, 0.00, M, M
2012-06-10, 78, 59, 0.03, M, M
2012-06-11, 89, 55, 0.00, M, M
2012-06-12, 87, 55, 0.20, M, M
2012-06-13, 74, 45, 0.88, M, M
2012-06-14, 67, 43, 0.00, M, M
2012-06-15, 78, 43, 0.00, M, M
2012-06-16, 82, 52, 0.00, M, M
2012-06-17, M, M, M, M, M
2012-06-18, 81, 61, 0.02, M, M
2012-06-19, 78, 62, 0.00, M, M
2012-06-20, 76, 63, 0.00, M, M
2012-06-21, 78, 59, 0.00, M, M
2012-06-22, 76, 61, T, M, M
2012-06-23, 75, 49, T, M, M
2012-06-24, 77, 48, 0.00, M, M
2012-06-25, 75, 55, 0.08, M, M
2012-06-26, 65, 43, 0.00, M, M
2012-06-27, 71, 45, 0.00, M, M
2012-06-28, 74, 45, 0.01, M, M
2012-06-29, 83, 54, 0.00, M, M
2012-06-30, 83, 55, 0.00, M, M
2012-07-01, 87, 61, 0.00, M, M
2012-07-02, 84, 51, 0.00, M, M
2012-07-03, 82, 52, 0.00, M, M
2012-07-04, 84, 58, 0.08, M, M
2012-07-05, 88, 62, 0.00, M, M
2012-07-06, 87, 58, 0.00, M, M
2012-07-07, 84, 60, 0.00, M, M
2012-07-08, 89, 63, 0.05, M, M
2012-07-09, 85, 55, 0.00, M, M
2012-07-10, 80, 49, 0.00, M, M
2012-07-11, 80, 46, 0.00, M, M
2012-07-12, 84, 46, 0.00, M, M
2012-07-13, 87, 55, 0.00, M, M
2012-07-14, 84, 52, 0.02, M, M
2012-07-15, 85, 60, 0.01, M, M
2012-07-16, 81, 63, 1.83, M, M
2012-07-17, 84, 62, 0.00, M, M
2012-07-18, 90, 67, 0.00, M, M
2012-07-19, 81, 59, 0.00, M, M
2012-07-20, 82, 57, 0.08, M, M
2012-07-21, 72, 53, 0.74, M, M
2012-07-22, 81, 54, 0.00, M, M
2012-07-23, 83, 60, 0.00, M, M
2012-07-24, 87, 69, 0.00, M, M
2012-07-25, 80, 49, 0.00, M, M
2012-07-26, 80, 51, 0.28, M, M
2012-07-27, 78, 68, 0.55, M, M
2012-07-28, 75, 63, 0.08, M, M
2012-07-29, 76, 50, 1.27, M, M
2012-07-30, 79, 53, 0.00, M, M
2012-07-31, 83, 54, 0.00, M, M
2012-08-01, 84, 63, 0.00, M, M
2012-08-02, 79, 55, 0.00, M, M
2012-08-03, M, M, M, M, M
2012-08-04, M, M, M, M, M
2012-08-05, M, M, M, M, M
2012-08-06, M, M, M, M, M
2012-08-07, M, M, M, M, M
2012-08-08, M, M, M, M, M
2012-08-09, M, M, M, M, M
2012-08-10, M, M, M, M, M
2012-08-11, M, M, M, M, M
2012-08-12, M, M, M, M, M
2012-08-13, 71, 53, 0.12, M, M
2012-08-14, 78, 54, 0.08, M, M
2012-08-15, 76, 59, 0.05, M, M
2012-08-16, 75, 50, 0.00, M, M
2012-08-17, 79, 50, 0.00, M, M
2012-08-18, 73, 46, 0.04, M, M
2012-08-19, 74, 42, 0.00, M, M
2012-08-20, 72, 47, 0.03, M, M
2012-08-21, 72, 45, 0.00, M, M
2012-08-22, 75, 45, 0.00, M, M
2012-08-23, 77, 47, 0.00, M, M
2012-08-24, 80, 46, 0.00, M, M
2012-08-25, 84, 47, 0.00, M, M
2012-08-26, 86, 47, 0.00, M, M
2012-08-27, 83, 60, 0.00, M, M
2012-08-28, 78, 60, 0.12, M, M
2012-08-29, 75, 47, 0.07, M, M
2012-08-30, 70, 42, 0.00, M, M
2012-08-31, 80, 42, 0.00, M, M
2012-09-01, 87, 46, 0.00, M, M
2012-09-02, 86, 53, 0.00, M, M
2012-09-03, 80, 55, 0.00, M, M
2012-09-04, 80, 60, 0.00, M, M
2012-09-05, 80, 62, 1.21, M, M
2012-09-06, 81, 62, 0.00, M, M
2012-09-07, 79, 54, 0.00, M, M
2012-09-08, 81, 54, 0.02, M, M
2012-09-09, 66, 54, 0.85, M, M
2012-09-10, 64, 41, 0.00, M, M
2012-09-11, 63, 39, 0.00, M, M
2012-09-12, 70, 39, 0.00, M, M
2012-09-13, 78, 40, 0.00, M, M
2012-09-14, 80, 45, 0.00, M, M
2012-09-15, 72, 42, 0.00, M, M
2012-09-16, 70, 38, 0.00, M, M
2012-09-17, 69, 41, 0.00, M, M
2012-09-18, 70, 41, 0.02, M, M
2012-09-19, 67, 45, 1.30, M, M
2012-09-20, 57, 36, 0.00, M, M
2012-09-21, 68, 35, 0.00, M, M
2012-09-22, 69, 52, 1.08, M, M
2012-09-23, 58, 44, 0.65, M, M
2012-09-24, 55, 38, 0.18, M, M
2012-09-25, 61, 37, 0.00, M, M
2012-09-26, 67, 43, 0.00, M, M
2012-09-27, 61, 39, 0.04, M, M
2012-09-28, 63, 38, 0.01, M, M
2012-09-29, 58, 42, 0.08, M, M
2012-09-30, 56, 45, 0.05, M, M
2012-10-01, 54, 37, 0.09, M, M
2012-10-02, 61, 38, 0.00, M, M
2012-10-03, 68, 53, 0.05, M, M
2012-10-04, 74, 53, 0.00, M, M
